#{"t_start": 1704623288.2483068, "env_id": "None"}
r,l,t
-200.489471,1001,942.863907
-700.336882,1001,948.540601
94.599758,955,952.92433
479.424852,1001,957.439632
-166.196277,516,959.890573
-282.099304,633,962.843289
29.016745,250,964.151897
82.268475,1001,969.774771
-263.639022,638,972.732634
-115.995526,92,973.368695
-118.359616,1001,977.887729
-106.078607,355,979.666027
-352.644541,1001,984.265968
74.48605,1001,989.987272
-109.379535,97,990.653525
-121.501761,1001,995.222911
-294.166033,398,997.198205
-89.71897,273,998.639169
37.229329,1001,1003.200294
-293.863722,990,1008.983265
-132.713372,595,1011.794922
-2.50771,94,1012.454447
162.653008,196,1013.539152
-260.889487,599,1016.367152
-313.704408,277,1017.794502
74.983083,151,1018.690112
-65.585037,225,1019.885367
123.164237,663,1022.967402
-62.424864,162,1023.940837
-452.488636,553,1026.566548
-156.035749,311,1029.332591
94.996195,201,1030.458811
-419.882997,1001,1034.975135
-389.51734,886,1039.031172
-457.702015,302,1040.604127
215.77266,388,1042.482038
-160.852357,457,1044.708535
-302.734092,1001,1050.386824
-77.036092,342,1052.107023
-164.614919,622,1055.004569
-89.901827,288,1056.486066
160.809888,1001,1061.013206
-132.048321,155,1061.937273
243.612675,191,1063.021827
474.024529,1001,1067.561358
90.347375,303,1070.263077
-55.906754,1001,1074.791013
-539.92909,1001,1079.387709
100.958657,1001,1083.881489
-131.578607,83,1084.509362
-273.879169,468,1086.756374
17.348497,254,1088.091811
273.377969,824,1092.9948
-671.531247,574,1095.699227
-319.627304,1001,1100.178696
35.512885,627,1103.099402
91.631311,1001,1107.654065
-373.661965,507,1111.230211
-251.890275,589,1113.988403
-260.91741,706,1117.286694
48.22079,1001,1121.768167
-276.59801,258,1123.133972
-112.111337,1001,1127.697335
-41.419339,1001,1133.338232
-69.513845,855,1137.220051
62.815216,83,1137.8649
-281.498508,752,1141.419635
-487.856504,1001,1146.066633
-177.165613,608,1148.942567
-805.374074,1001,1154.645871
97.698137,919,1158.786394
-321.197167,1001,1163.260909
-36.735813,143,1164.125984
245.350662,465,1166.356869
-578.84702,1001,1171.978404
181.056113,793,1175.550027
-43.679629,133,1176.366855
58.365378,77,1176.963658
-53.292837,347,1178.677242
-29.242666,484,1180.972618
5.812993,244,1182.262061
-460.456073,261,1183.636527
-295.578928,170,1184.60644
190.428578,218,1185.768981
-273.287782,423,1187.813525
-295.342045,746,1192.355674
19.347056,1001,1196.93735
-127.619859,80,1197.535383
267.108845,464,1199.779803
-402.962293,482,1202.089004
-788.695711,599,1204.885899
-266.970506,660,1207.949677
-580.086456,1001,1213.594783
-722.557672,1001,1218.12865
-533.725212,421,1220.199392
442.866718,520,1222.682826
-151.484746,286,1224.13675
-210.178556,437,1226.28862
-93.348585,161,1227.23153
35.8673,376,1229.07059
-337.709258,440,1231.191668
-4.466074,248,1233.688218
-245.309426,1001,1238.211911
-41.315551,521,1240.716515
30.00983,214,1241.874779
199.044432,899,1246.005384
-300.584766,826,1249.791093
