#{"t_start": 1704281210.0784667, "env_id": "None"}
r,l,t
-34461.433055,266,538.509874
-1446.17103,49,538.885986
-79188.23866,410,540.068904
-2192.325752,37,540.416986
-41602.42111,295,541.349484
-20998.289335,126,541.90015
-13478.873864,172,542.545847
-8791.26639,86,543.001073
-5479.396722,80,543.44816
-83758.553175,542,544.946659
-12794.595164,130,545.506399
-3238.348797,21,545.823263
-45608.087211,326,548.032843
-2160.591292,50,548.416298
-54515.008139,176,549.077675
-4683.631104,73,549.500639
-30934.947357,204,550.223987
-5313.183818,116,550.748898
-20815.508045,180,551.415087
-82936.127371,358,552.479193
-9473.465507,66,552.89253
-41598.842081,189,553.584136
-82599.510512,465,554.899776
-30116.711818,179,555.572846
-21438.916654,175,556.237816
-3956.601499,26,556.568212
-737.779187,25,556.887516
-57782.83082,538,558.384186
-39396.840666,219,559.179286
-134.064774,20,559.488386
-21777.899702,189,560.184656
-28221.016282,168,560.826818
-63234.206891,339,561.861016
-11750.465567,62,562.262412
-9091.840603,106,562.761912
-42828.652729,219,564.705395
-2025.056764,51,565.086455
-21446.166102,172,565.765187
-4985.590882,49,566.151082
-14494.759367,221,566.951631
-11866.101071,102,567.455571
-152285.708941,768,569.517275
-43025.686115,338,570.557329
-68253.484807,515,572.029942
-37028.882036,164,572.693031
-10190.004485,53,573.106133
-2939.603198,53,573.500045
-17693.832079,84,573.968055
-44844.90653,283,574.915407
-4892.318757,91,575.384838
-46380.992968,254,576.244099
-4964.739988,61,576.648891
-13694.026659,104,577.141284
-43364.617714,159,577.761608
-7678.549772,47,578.125762
-3149.441049,47,578.499078
-39343.144599,212,579.249395
-56979.693546,267,581.256312
-13084.742888,93,581.73484
-1375.860973,67,582.158021
-4588.351037,53,582.550019
-39950.156911,111,583.064578
-37497.006746,173,583.716754
-13735.372821,113,584.232541
-7468.429262,94,584.707908
-8633.607143,103,585.205105
-30028.685823,111,585.721323
-16928.830138,110,586.235311
-5819.120899,84,586.691159
-22699.526555,62,587.107409
-21882.763802,99,587.604764
-18265.648035,144,588.220765
-21071.027681,145,588.830132
-15301.717982,182,589.520967
-315.068691,29,589.854007
-29803.9721,182,590.523515
-23174.875026,102,591.019137
-14594.067822,61,591.419057
-56053.461836,200,592.138571
-31234.968151,250,592.967895
-17393.590741,66,593.382304
-6622.555368,70,593.804797
-17966.845767,223,594.5764
-1119.901262,60,594.967135
-23628.526539,319,595.944263
-12765.553575,81,596.402413
-11062.745427,156,597.023975
-363.476461,21,597.335792
-3984.797053,64,597.751558
-8283.531934,48,598.128165
-18714.556683,103,598.624371
-63281.235231,202,600.473599
-1341.349472,25,600.796445
-12830.525442,129,601.359879
-10998.989994,52,601.73656
-19608.807372,103,602.238151
-39143.427754,291,603.170974
-3819.60389,50,603.544247
-8952.37765,135,604.117779
-24213.929986,220,604.885378
-33429.503918,217,605.636119
-52834.062164,187,606.332752
-12860.368973,128,606.903429
-817.072678,32,607.24616
-8581.380355,89,607.711157
-280.913211,26,608.042753
-32067.680619,172,608.692453
-1364.262237,57,609.084391
-38114.408872,57,609.487808
-22646.948027,204,610.227303
-49046.880284,270,611.118805
-3953.993863,91,611.581367
-2813.46018,39,611.930731
-17314.065539,232,612.726507
-35954.386059,248,613.556664
-5985.533007,55,613.946445
-26635.932676,163,614.587654
-10328.068321,144,615.17233
-8097.274593,83,615.623465
-4330.31792,51,616.007535
-2038.61115,49,616.377489
-131718.895285,601,619.1361
-5518.72619,61,619.53895
-1785.608191,44,619.908598
-49561.20457,159,620.531978
-44232.045471,299,621.475249
-24155.914905,70,621.897001
-44476.302783,318,622.869826
-2266.483005,62,623.27978
-7522.033594,47,623.648778
-14044.804819,90,624.124364
-7370.705778,67,624.538513
-245.795192,25,624.862057
-7375.041871,84,625.320829
-407.203015,23,625.644425
