#{"t_start": 1704805458.8457677, "env_id": "None"}
r,l,t
11.701933,1001,1279.542201
-77.801977,1001,1286.228934
-65.298076,1001,1292.834759
-32.906421,533,1298.46701
42.90531,1001,1305.164075
-65.413857,885,1311.098292
-101.538543,1001,1317.790483
-112.665697,1001,1326.420205
4.723366,1001,1333.255814
-13.477325,963,1339.890166
-136.19208,1001,1346.748182
-34.123062,1001,1353.528093
-123.298563,1001,1362.258098
118.284952,1001,1368.928873
-13.34285,87,1369.820055
23.213154,1001,1376.466555
24.049231,1001,1383.290211
-39.693898,1001,1391.868059
-67.056244,1001,1398.513248
-112.573158,1001,1405.443464
-157.001601,1001,1412.145867
-29.901096,1001,1420.785805
24.754178,1001,1427.696252
-1.646159,772,1432.963597
53.417615,383,1435.863708
-102.000065,970,1442.369122
-75.804789,1001,1451.06262
-61.583912,1001,1457.823246
-76.662038,1001,1464.632147
-75.479972,1001,1471.522886
-45.225994,1001,1480.29022
-15.003645,421,1483.316
10.915859,1001,1489.939019
12.308232,1001,1496.603861
-9.590455,1001,1505.443673
-130.088927,1001,1512.343685
-159.952156,1001,1519.33322
-81.596061,1001,1526.242727
-191.174691,1001,1535.001228
-55.097178,1001,1541.757127
-101.874175,1001,1548.545137
36.761633,1001,1555.253119
17.029873,1001,1561.961214
59.54071,1001,1570.558992
-47.139319,1001,1577.250185
-163.535482,1001,1583.839055
-57.726413,1001,1590.43906
-99.120629,1001,1598.96751
-61.507407,1001,1605.472944
-103.08341,867,1611.203364
-73.91432,1001,1617.79231
102.041856,1001,1626.435933
-85.002031,1001,1633.109555
13.211113,1001,1639.822079
-38.212877,1001,1646.526291
-139.498004,1001,1654.978523
35.240847,1001,1661.626848
-82.779983,1001,1668.132029
-98.747766,1001,1674.606498
-58.523401,1001,1683.176272
-120.215289,1001,1689.778137
-0.594,390,1692.587162
-169.88796,1001,1699.219599
-78.868629,1001,1705.743391
-114.551562,884,1713.554592
-32.733126,258,1715.516519
-40.646075,1001,1722.161025
5.391865,222,1723.896554
21.899573,490,1727.341114
39.170546,1001,1733.964026
-26.617503,343,1736.549757
0.604358,134,1737.750386
-37.350509,1001,1746.263399
-18.844285,418,1749.26058
34.065435,1001,1755.913232
-89.576566,1001,1762.427367
16.613406,81,1763.249846
-85.694542,1001,1771.740052
40.935165,1001,1778.358347
8.252345,154,1779.733138
52.61812,450,1782.853279
-53.832185,851,1788.50348
-31.048078,437,1791.533445
15.32961,1001,1800.088939
-6.175375,151,1801.381489
19.491817,891,1807.286516
-15.935682,890,1813.271095
-172.499927,1001,1819.807517
-58.617176,293,1821.987683
59.734193,425,1824.973664
51.349701,604,1830.94992
-72.085649,1001,1837.52325
-12.661603,671,1842.145198
-44.071116,357,1844.690398
-48.070722,844,1850.226071
41.547512,1001,1858.674381
51.514543,523,1862.283305
-18.789543,731,1867.245878
-54.495133,422,1870.232601
-4.127391,222,1872.040855
12.866839,636,1876.395756
1.862086,121,1877.470035
25.908922,1001,1884.016025
-13.811083,131,1885.17364
51.066532,248,1888.909386
37.209144,222,1890.619825
-90.098817,910,1896.531595
-95.367586,613,1900.617566
-28.811064,134,1901.819507
6.23588,31,1902.40573
-89.172941,405,1905.263726
-30.853612,241,1907.10374
-133.045487,619,1911.245262
-10.120081,216,1912.925805
-44.759521,281,1915.009138
-129.144733,453,1920.075702
25.015447,124,1921.21157
7.846093,225,1922.920861
65.033157,359,1925.498058
-19.161684,1001,1932.079608
-96.39587,555,1935.994164
-175.187348,815,1941.431713
-11.922656,186,1942.929906
28.831689,242,1944.801809
-25.012591,107,1945.88636
-50.227356,315,1948.175713
-11.981521,179,1951.337032
-16.530739,418,1954.279893
-15.065879,478,1957.601903
-50.886096,274,1959.661694
-29.504912,237,1961.553386
12.559714,160,1962.898633
28.007531,440,1966.008353
-154.542362,1001,1972.904732
-69.207344,1001,1981.553555
-26.082293,147,1982.829687
-92.632095,513,1986.381707
