#{"t_start": 1704888107.8573146, "env_id": "None"}
r,l,t
-1537.329627,376,2398.10546
-1731.613479,567,2400.032227
-6751.193795,587,2401.99792
-1162.076587,262,2403.025968
-1631.044132,206,2407.538515
-7093.480273,1001,2410.749168
-4857.253767,656,2412.992443
-3316.582163,407,2414.501243
-1447.321912,133,2415.148674
-1162.823227,294,2416.293273
-5740.485385,1001,2419.90422
-1941.027658,156,2420.626714
-3704.479755,1001,2427.879404
-1889.480171,569,2430.156569
-2623.920341,395,2431.801173
-1115.515987,204,2432.770978
-1064.049907,331,2434.172018
-5966.899835,462,2435.950857
-2334.395285,442,2437.491479
-3024.630313,593,2439.571247
-7930.77944,683,2445.690296
-3717.585004,457,2447.326279
-1439.0449,204,2448.238424
-2097.565408,199,2449.14582
-2290.192783,133,2449.853581
-2483.843231,280,2450.968873
-1374.074006,109,2451.548532
-1534.293623,87,2452.108069
-1014.061066,315,2453.336212
-775.742295,94,2453.944484
-6656.548451,714,2456.307566
-3664.417559,477,2458.013683
-1452.401045,451,2459.779537
-1481.116242,99,2460.372635
-736.624548,54,2460.873032
-2719.259995,563,2466.462637
-1333.645058,198,2467.32302
-776.993697,159,2468.087182
-6020.048668,351,2469.39186
-1241.303532,242,2470.423521
-1630.262996,503,2472.190893
-2232.33251,337,2473.412589
-4598.81807,552,2475.378345
-4380.970494,1001,2478.792325
-449.72082,33,2479.184559
-2063.760296,401,2480.693757
-1124.53909,164,2485.06787
-2442.358796,339,2486.449164
-764.391829,89,2487.050234
-1794.223495,487,2488.870358
-702.949923,57,2489.354282
-929.744976,262,2490.458176
-2433.747039,559,2492.410208
-2181.442391,214,2493.373904
-7316.063015,1001,2496.867151
-809.029295,67,2497.362209
-424.939797,33,2497.784153
-2509.362198,281,2499.027113
-3233.372925,222,2500.074126
-1054.752116,136,2500.824874
-714.073453,141,2501.568167
-6165.528325,1001,2509.013836
-1098.492703,368,2510.53435
-996.06847,87,2511.137715
-1099.288017,192,2512.045332
-1751.880236,383,2513.544294
-1407.900719,455,2515.339034
-2007.559064,766,2517.991791
-1515.768369,179,2518.788686
-1739.909968,311,2519.960935
-1827.114502,464,2525.039699
-6920.933707,1001,2528.242717
-3197.620065,448,2529.890414
-2538.713943,666,2532.046967
-1780.631511,691,2534.344096
-5079.345717,416,2535.907943
-1804.099164,394,2537.355627
-1325.201001,369,2538.668593
-1367.070417,312,2543.168877
-1046.68513,91,2543.700309
-1579.903394,146,2544.372112
-601.905518,109,2544.967968
-3787.565111,647,2547.16955
-984.914122,367,2548.54455
-1708.409452,217,2549.450943
-630.066032,76,2549.950889
-1080.202016,138,2550.623259
-525.044141,55,2551.076337
-2269.58515,193,2551.904932
-9000.73674,773,2554.343032
-682.042196,78,2554.874365
-3195.579563,408,2556.382924
-2113.524227,150,2557.148468
-878.867194,304,2558.320719
-1777.213505,201,2562.618907
-1587.155732,109,2563.212786
-3373.06678,1001,2566.40029
-1864.438947,240,2567.415937
-669.536166,112,2568.025247
-1248.344044,329,2569.21343
