#{"t_start": 1704607312.9313998, "env_id": "None"}
r,l,t
24.874313,279,2442.637944
64.33111,549,2445.937541
43.430037,414,2448.49922
65.841953,688,2454.37578
-5.673736,1001,2459.817162
111.318082,713,2463.782274
13.877043,211,2465.209774
53.495502,479,2468.019125
60.771402,1001,2473.973558
91.30956,1001,2482.000039
101.468331,1001,2487.994967
87.815537,741,2492.495396
49.561987,1001,2498.447968
25.34324,269,2500.254867
81.391762,730,2506.988509
62.320585,653,2511.219158
164.548475,1001,2517.615069
135.783162,923,2523.256137
165.745672,1001,2529.028152
135.838353,1001,2537.112152
37.90548,350,2539.436387
41.990972,293,2541.356172
106.328322,781,2545.799184
53.677782,488,2548.80345
31.377841,276,2550.619158
14.721493,157,2551.761889
144.764282,1001,2559.342165
9.809968,145,2560.411429
123.586102,964,2566.029064
74.530393,1001,2571.809142
42.94392,295,2573.66122
22.115466,178,2574.893182
35.598716,341,2577.119022
-57.875606,1001,2584.785507
69.315726,1001,2590.798936
116.188017,1001,2597.110193
27.726945,200,2598.610072
22.421549,211,2600.139841
34.391016,816,2605.139785
53.007601,417,2607.844254
74.432407,498,2613.089997
106.255273,1001,2619.144357
72.276301,621,2622.977787
50.86036,604,2626.559755
120.803089,1001,2632.502023
81.223787,1001,2641.126019
77.098821,829,2646.064654
15.545723,155,2647.260571
100.546565,769,2651.92207
132.945428,1001,2657.850213
80.148442,1001,2663.731972
49.00071,466,2668.538246
0.852505,38,2669.066207
157.826269,1001,2674.758484
154.207811,1001,2680.763505
145.794673,1001,2686.973895
22.685944,1001,2695.19446
-2.169928,1001,2701.091702
56.464264,1001,2707.046109
134.523737,1001,2712.829933
132.904844,1000,2720.674219
15.917232,1001,2726.58449
25.461984,1001,2732.395729
130.491822,1001,2738.453895
13.075969,1001,2746.189949
103.574452,1001,2751.989699
102.38392,866,2757.031915
120.402234,743,2761.325868
97.239821,1001,2767.019742
80.723002,1001,2775.154051
159.299442,1001,2781.457698
59.544813,351,2783.749553
58.143083,397,2786.39577
129.997419,1001,2792.183908
67.423792,721,2798.385576
35.460602,961,2804.019951
93.372848,1001,2809.915779
77.030047,604,2813.613938
145.057229,1001,2819.332815
28.561452,225,2820.982911
99.591416,1001,2828.672679
56.49521,1001,2834.586998
77.931672,732,2838.958259
127.364838,1001,2844.842963
135.010861,1001,2852.46725
116.357571,1001,2858.30375
82.266147,528,2861.612721
85.643042,1001,2867.335804
50.310049,613,2870.945899
58.824863,1001,2878.745629
100.03806,1001,2884.477853
152.555168,938,2889.827745
108.775744,1001,2895.60273
67.558054,1001,2903.300764
45.945248,465,2906.292578
153.939865,1001,2911.962613
104.349474,1001,2917.747405
40.444376,353,2919.926619
94.459952,1001,2925.762534
137.782505,1001,2933.454786
34.061129,293,2935.342772
68.56431,596,2938.9317
174.396259,1001,2944.922123
146.843273,1001,2951.118479
-19.630779,1001,2959.048691
100.100328,1001,2965.068644
130.337972,1001,2970.937624
125.454083,1001,2976.824759
152.493464,1001,2984.498694
161.471275,1001,2990.350746
30.431564,1001,2996.230491
127.948259,1001,3002.174464
161.8633,1001,3009.814388
55.683713,516,3012.879336
-26.073459,1001,3018.872375
133.176124,1001,3024.710665
104.138982,1001,3032.262539
73.534511,534,3035.683186
38.994872,272,3037.472634
94.728929,1001,3043.591685
19.647279,163,3044.763468
72.822527,721,3049.255662
141.888102,1001,3055.283438
112.072433,652,3061.085594
46.706919,508,3064.281593
149.363806,1001,3070.205567
152.057298,1001,3076.104785
184.07671,1001,3082.061218
67.51852,1001,3090.393617
139.372321,1001,3097.195903
176.57815,1001,3103.282929
