#{"t_start": 1704286857.1671188, "env_id": "None"}
r,l,t
-77.767693,230,478.295382
-24.632137,317,480.056399
-6.08209,58,480.712672
-11.033368,79,481.410804
-12.817723,128,482.400709
-27.973863,175,483.643357
-2.165167,41,485.470337
-12.157783,87,486.319466
-45.411437,185,487.406044
-11.476104,91,488.1929
-4.867224,78,488.931984
-11.076511,96,489.608066
-51.662719,165,490.761784
-11.486416,107,491.54776
-10.304662,81,492.335384
-107.166442,215,493.623998
-11.040011,90,494.242869
-7.195459,77,494.978117
-13.226697,139,495.938544
-9.522321,155,496.915695
-22.008038,142,497.942804
-6.448497,81,498.640445
-11.251559,139,499.577482
-7.896375,76,500.192389
-6.007283,59,500.802962
-15.884157,102,501.715713
-9.900839,114,502.605797
-5.216363,85,503.420455
-9.287136,101,504.310297
-33.502829,169,505.543852
-35.57502,176,506.878805
-22.96101,249,508.308756
-22.654913,149,509.346213
-30.774936,106,510.069501
-33.447,168,511.23816
-7.422318,62,511.85213
-7.41063,95,512.669277
-3.683357,48,513.297496
-4.332131,43,513.895469
-7.849656,57,514.446092
-37.538966,124,515.390353
-12.920775,113,516.366718
-9.044958,103,518.474712
-3.741835,40,519.119348
-13.589335,74,519.954014
-2.843911,42,520.523898
-36.990594,197,521.656793
-7.831215,84,522.441885
-15.060415,131,523.495372
-5.856565,81,524.234051
-2.499956,45,524.752395
-1.981804,33,525.238958
-20.713237,109,526.169437
-10.377601,80,526.907983
-1.64535,24,527.474446
-11.578639,131,528.401666
-6.474718,67,529.081293
-23.545207,228,530.495525
-2.647629,36,530.998184
-12.278918,153,531.893725
-26.026834,221,533.244587
-14.461843,172,534.312904
-5.508638,55,534.84614
-2.706868,47,535.427174
-67.227181,227,536.762585
-1.914751,36,537.296605
-0.954752,16,537.720094
-6.670835,115,538.473819
-6.27875,99,539.306794
-4.440454,71,539.966958
-0.784266,16,540.390846
-5.149747,82,541.03743
-34.382194,165,542.073552
-46.900696,172,543.26637
-23.235171,197,544.444323
-2.887772,43,544.931484
-14.237111,138,545.828587
-9.519778,100,546.661294
-13.561117,121,547.525624
-4.660406,71,548.232859
-14.848643,111,549.112725
-24.305421,282,552.126825
-5.069624,70,552.912609
-1.11176,17,553.351796
-2.102546,27,553.88653
-6.443915,62,554.536935
-5.975761,77,555.269608
-4.675421,86,556.041463
-2.822518,38,556.654001
-18.180664,107,557.470489
-9.733873,84,558.114823
-12.195402,126,559.026023
-4.907811,66,559.685429
-3.592486,44,560.298584
-2.816619,54,561.036897
-5.660961,100,561.838928
-1.209725,22,562.294829
-3.287223,52,562.890904
-67.293506,146,563.881841
-14.331097,97,564.729527
-4.985252,66,565.311015
-1.164677,22,565.750282
-9.314936,120,566.614873
-14.855386,138,567.668662
-1.350619,24,568.062228
-3.223179,60,568.679654
-13.957917,172,569.524724
-43.701488,148,570.476646
-2.415676,47,571.10812
-2.365982,35,571.650564
-0.930591,17,572.121564
-8.263114,93,572.875835
-2.706985,37,573.426024
-2.360324,43,574.086281
-2.148453,42,574.683339
-7.594393,84,575.49829
-2.919792,49,576.07995
-5.533291,69,576.787554
-1.380341,28,577.290299
-58.335692,235,578.469191
-3.635077,42,579.008395
-6.452653,55,579.601237
-1.648947,37,580.167177
-7.078799,75,580.842526
-7.416906,96,581.78499
-4.20365,53,582.429582
-7.400441,82,583.246798
-7.673213,83,584.033313
-9.403311,81,584.708918
-1.716454,28,585.228752
-1.449766,28,585.668609
-1.896283,35,586.296691
-11.74418,142,587.192501
-14.629739,97,587.899744
-13.132067,118,588.842996
-16.172958,113,589.643917
-2.347311,31,590.193627
-1.207439,23,592.528002
-2.342084,44,593.10868
-5.592264,63,593.775519
-1.075348,18,594.193727
-2.722196,49,594.870994
-3.492659,67,595.598851
-7.552394,88,596.352079
-0.658044,12,596.736027
-5.446098,78,597.425025
-12.519994,118,598.256194
-5.073322,64,598.860595
-4.19335,42,599.389199
-13.808898,180,600.544526
-50.793722,141,601.384042
-2.74368,32,601.890027
-16.136757,108,602.707438
-20.899871,86,603.452653
-0.953153,21,603.963266
-3.961049,45,604.585733
-9.276539,71,605.241384
-3.240082,51,605.77808
-2.342621,36,606.434769
-14.457276,154,607.457921
-5.337908,63,608.127004
-1.930408,34,608.588229
-19.169761,126,609.450768
-1.623149,27,610.022512
-1.48161,26,610.570501
-6.145655,57,611.302147
-2.091019,34,611.825944
-7.100035,93,612.607075
-3.1467,41,613.210018
-3.408412,49,613.790766
-4.005112,63,614.427165
-5.782745,93,615.207608
-4.446234,62,615.853011
-1.2972,21,616.301711
-5.266924,71,616.910354
-2.950739,51,617.527141
-10.090543,64,618.135447
-17.676472,126,619.048688
-3.114415,59,619.65856
-32.075796,136,620.564279
-1.177613,20,620.997931
-16.963471,102,621.850522
-4.228976,45,622.400611
-40.939532,240,623.971511
-2.428774,43,624.600613
-0.664,14,625.118952
-2.345182,47,625.718355
-30.615978,129,626.601062
-37.210155,158,627.650733
-2.922589,37,628.312779
-3.309463,46,628.959103
-6.498652,63,629.675444
-30.626816,167,630.90005
-28.077134,152,633.459225
-8.048444,63,634.139585
-4.527273,67,634.895464
-3.738205,60,635.6383
-3.619502,44,636.331679
-2.411173,38,636.959049
-13.334842,105,637.952574
-4.574771,51,638.622049
-7.226502,87,639.543034
-1.528267,31,640.094718
-0.722241,15,640.618361
-3.174896,57,641.27893
-1.888144,31,641.735197
-5.109205,64,642.284518
-3.061686,57,642.89688
-1.026551,18,643.368724
-13.707282,86,644.170432
-1.951419,35,644.673817
-5.903219,65,645.428036
-4.603855,58,646.091742
-1.608819,19,646.54053
-4.256949,69,647.207279
-3.081946,56,647.819453
-7.604421,92,648.620877
-1.077178,21,649.186504
-0.61962,12,649.641422
-2.233868,36,650.192093
-4.520047,92,650.978499
-4.54315,60,651.700432
-3.180515,55,652.392345
-2.215076,34,652.925826
-10.449935,70,653.639014
-3.203327,35,654.126407
-108.907737,283,655.662038
-11.159035,110,656.611128
-4.025734,62,657.405563
-5.799452,87,658.158998
-4.839309,48,658.678203
-1.603537,26,659.258977
-3.187708,45,659.918844
-2.722816,46,660.547155
-7.494456,60,661.19441
-3.462561,49,661.876444
-16.777062,126,662.843752
-8.7336,72,663.65973
-14.112555,132,664.697345
-8.722696,83,665.498654
-3.127053,48,666.085908
-2.92264,37,666.685187
-1.408464,27,667.211736
-4.777241,56,667.82485
-2.348076,29,668.374519
-0.79322,15,668.861774
-6.495796,90,669.678733
-1.806803,29,670.13523
-3.014754,47,670.607096
-1.09695,18,671.050676
-3.898668,67,671.741868
-16.759747,100,672.465475
-5.871057,65,673.093856
-3.254527,53,673.817028
-12.549465,73,674.547622
-4.072593,52,675.111814
-4.471148,63,675.692513
-1.493151,25,676.227257
-6.701039,59,676.811362
-11.402911,97,677.626858
-2.50507,39,678.176346
-1.186261,21,678.710249
-2.140787,35,680.390882
-3.046732,42,680.988415
-2.097985,41,681.454696
-2.813632,33,682.040857
-3.800878,58,682.653809
-6.34507,53,683.313884
-7.432948,94,684.162252
-2.20432,30,684.633998
-0.96363,18,685.058222
-11.17709,80,685.815583
-2.029906,30,686.334662
-2.876843,41,686.96373
-5.37311,73,687.670782
-10.380334,70,688.393338
-1.259433,25,688.927216
-18.238011,82,689.650496
-1.889624,29,690.153384
-1.465655,23,690.687272
-2.873887,56,691.346775
-2.076171,29,691.959477
-1.468109,27,692.461474
-0.875291,14,692.965007
-1.625915,28,693.451646
-7.177884,82,694.235916
-2.21083,37,694.799947
-8.036598,61,695.392762
-1.544476,26,695.94219
-1.472755,30,696.460623
-7.948745,57,697.183448
-11.517237,139,698.3142
-2.639017,44,698.878078
-5.533517,61,699.537729
-3.191896,48,700.166274
-7.392874,88,700.922777
-3.677491,68,701.6686
-1.755648,24,702.148998
-7.595488,71,702.809371
-9.240089,95,703.594978
-4.967154,75,704.254119
-2.782396,42,704.835668
-7.58918,80,705.605767
-2.768071,52,706.283746
-3.183999,50,706.910891
-2.051877,31,707.483997
-1.518137,28,707.962648
-14.754779,90,708.827077
-3.059524,41,709.346705
-4.599144,47,709.927535
-2.166119,39,710.492887
-13.603001,127,711.392532
-2.744102,39,712.005606
-4.248858,54,712.556833
-2.132856,37,713.154201
-7.924926,58,713.845105
-17.809832,100,714.442797
-4.246131,65,715.022516
-0.975798,20,715.446824
-3.069916,42,715.921621
-4.905349,62,716.432765
-2.454584,47,716.920493
-9.552823,119,717.707842
-3.359524,65,718.257652
-0.907175,18,718.708578
-3.256996,49,719.232858
-0.819475,14,719.593898
-0.728894,14,720.003082
-2.643685,38,720.584309
-1.605205,32,721.184943
-6.215447,70,721.828719
-2.693361,38,722.442042
-1.647709,29,722.882157
-1.059684,20,723.353884
-1.128528,20,723.88782
-2.548389,39,724.532238
-5.857785,53,725.207797
-3.642901,41,725.838186
-14.046895,96,726.624584
-2.789503,48,727.226327
-1.672916,29,727.693632
-3.318785,62,728.33823
-4.30015,48,728.871955
-4.601674,62,730.808169
-32.800252,158,731.970994
-3.908916,52,732.599092
-1.305973,22,733.05496
-2.075572,35,733.495261
-3.240676,38,734.076412
-45.745133,135,735.043667
-2.027319,39,735.601504
-2.972503,31,735.988213
-0.787217,14,736.506807
-6.013378,50,737.048527
-16.908047,75,737.813493
-6.944521,80,738.520928
-2.608775,41,739.101956
-4.448899,71,739.839825
-5.1283,47,740.37436
-7.195867,72,741.081719
-2.245941,42,741.647667
-2.967213,34,742.087946
-2.447723,29,742.559041
-9.615027,71,743.281199
-2.543313,38,743.799808
-5.475331,57,744.476456
-3.423864,73,745.120257
-1.335008,24,745.607239
-12.282471,82,746.250271
-1.749094,33,746.753194
-1.711141,33,747.255705
-3.751387,43,747.884893
-16.798986,138,748.925735
-19.416952,115,749.949485
-0.883561,16,750.468746
-2.42903,47,751.210976
-4.539377,65,751.980526
-4.932324,51,752.657192
-8.125074,102,753.555456
-9.89043,79,754.374165
-1.274476,23,754.911394
-1.839905,34,755.414798
-10.773721,103,756.204087
-2.29124,34,756.79423
-2.807178,53,757.344586
-2.854094,58,758.030999
-29.615565,160,759.008149
-4.827701,51,759.560203
-3.548317,43,760.144608
-9.406554,126,761.059861
-0.582609,13,761.547446
-2.95984,45,762.052158
-0.925547,17,762.466553
-3.372843,50,763.027948
-0.872413,19,763.478
-2.242983,38,764.065547
-2.705004,47,764.678942
-3.473746,49,765.182331
-6.981604,66,765.877012
-1.614072,25,766.427513
-0.723129,14,766.914804
-2.289252,33,767.480523
-3.232368,51,768.077442
-9.882125,65,768.675943
-1.371155,20,769.054017
-4.721982,78,769.588226
