#{"t_start": 1702896940.2977011, "env_id": "None"}
r,l,t
5.157518,1001,2288.724355
4.635911,1001,2291.615215
4.757037,1001,2294.599953
4.936889,1001,2299.053603
5.195879,1001,2302.008339
5.379928,1001,2304.984475
5.338671,1001,2307.978437
4.423056,1001,2312.478583
4.771213,1001,2315.371375
5.025662,1001,2318.436777
5.74262,1001,2321.306317
1.120701,292,2322.362813
4.741341,1001,2326.870144
5.046327,1001,2329.869987
4.857277,1001,2332.785792
5.216295,1001,2335.770536
4.975857,1001,2340.394397
4.89435,1001,2343.337658
5.268855,1001,2346.768591
5.076888,1001,2350.145878
5.332324,1001,2355.348608
5.228106,1001,2358.330321
4.927079,1001,2361.354562
5.006187,1001,2364.362299
5.607231,1001,2368.900292
5.132301,1001,2371.836181
4.978118,1001,2374.802417
5.140803,1001,2377.984986
1.540058,309,2379.114864
5.425179,1001,2383.747037
4.817454,1001,2386.694641
5.564042,1001,2389.612469
5.460131,1001,2392.722699
5.467752,1001,2397.407235
5.781803,1001,2400.518529
5.257959,1001,2403.966396
5.395689,1001,2407.278875
5.21741,1001,2412.279347
5.888616,1001,2415.432659
5.113862,1001,2418.471929
1.552962,305,2419.615096
5.401294,1001,2422.85041
5.339914,1001,2427.825033
5.20327,1001,2430.845066
5.521469,1001,2433.880147
4.927647,1001,2437.087404
5.355634,1001,2441.909334
5.538982,1001,2444.976989
5.509267,1001,2448.009334
5.695029,1001,2451.381568
5.313462,1001,2456.206708
3.878267,730,2458.636557
5.397539,1001,2461.646833
5.640437,1001,2464.672802
5.263089,1001,2469.567225
5.076581,1001,2472.851003
5.655832,1001,2475.95121
5.343985,1001,2479.083433
5.739968,1001,2486.163201
5.439856,1001,2490.043011
5.323982,1001,2493.771842
5.435672,1001,2497.03632
5.521093,1001,2502.124248
5.980041,1001,2505.385584
5.556556,1001,2508.764477
5.909245,1001,2511.697018
5.482259,1001,2515.38857
5.552575,1001,2521.057473
0.9193,189,2522.117682
5.613064,1001,2525.357082
5.654917,1001,2528.48837
6.291397,1001,2533.795681
5.362187,1001,2537.103637
5.921102,1001,2540.58973
5.707385,1001,2543.936425
5.506196,1001,2547.241158
5.636337,1001,2552.220845
5.462792,1001,2555.917393
5.614328,1001,2559.288468
6.062204,1001,2562.60761
5.848844,1001,2567.643712
6.185165,1001,2571.172447
6.108275,1001,2574.486255
5.767455,1001,2577.835397
6.285408,1001,2582.582738
5.372466,1001,2585.601331
5.882521,1001,2588.573166
5.969527,1001,2591.543092
5.745754,1001,2596.290202
6.167129,1001,2599.371192
6.099228,1001,2602.599482
6.072293,1001,2605.900598
5.41569,972,2610.932055
5.969229,1001,2614.127152
6.035026,1001,2617.468683
4.463087,724,2619.812029
6.277813,1001,2624.651412
5.992499,1001,2627.942895
6.182393,1001,2631.441203
5.939307,1001,2634.714643
6.180582,1001,2639.478968
6.25185,1001,2643.056866
5.971336,1001,2646.10516
5.586782,1001,2649.46851
5.984143,1001,2652.693175
5.838279,1001,2658.392135
6.297151,1001,2662.977663
6.089322,1001,2667.423652
5.908405,1001,2672.032173
6.443391,1001,2678.266678
6.255003,1001,2682.27511
5.732797,1001,2686.771797
6.674175,1001,2691.28735
4.943861,793,2696.952195
5.875429,1001,2701.532854
5.845449,1001,2704.679394
6.039937,1001,2707.870572
6.322662,1001,2712.404396
6.204045,1001,2715.660213
5.877448,1001,2718.755557
6.827484,1001,2722.078433
6.443581,1001,2726.538314
0.032145,28,2726.899519
6.099551,1001,2729.992426
0.095821,49,2730.494682
6.313479,1001,2733.53933
6.053247,1001,2736.650127
6.217774,1001,2741.32703
6.314614,1001,2744.321454
5.57182,1001,2747.431139
6.634561,1001,2750.556666
6.347027,1001,2755.211119
5.861088,1001,2758.267189
6.652108,1001,2761.526052
6.270911,1001,2764.821155
6.098704,1001,2769.456144
5.639707,1001,2772.486043
6.127879,1001,2775.737876
6.34097,1001,2779.050188
6.051961,1001,2783.984029
6.017369,1001,2787.889112
5.980384,1001,2791.37014
6.752197,1001,2794.357649
6.435847,1001,2798.917058
5.828808,1001,2801.951428
6.102813,1001,2804.983842
6.400518,1001,2808.143184
6.226912,1001,2811.46381
6.020884,1001,2815.979625
6.853106,1001,2819.051028
6.47618,1001,2822.587327
6.368389,1001,2825.779957
6.695747,1001,2830.783817
6.351061,1001,2834.073762
6.713742,1001,2837.583776
6.105227,1001,2840.934294
6.435262,1001,2845.65436
6.812514,1001,2848.76539
6.405069,1001,2852.097223
6.908747,1001,2855.42195
6.608928,1001,2860.770936
6.656967,1001,2863.751973
6.960801,1001,2866.962147
6.553877,1001,2870.39327
5.976828,1001,2875.637528
6.075325,1001,2878.560714
6.435981,1001,2881.685794
6.885119,1001,2885.35815
6.791962,1001,2890.048237
6.868196,1001,2893.504212
6.457944,1001,2896.492528
6.579579,1001,2899.778524
6.517784,1001,2904.405353
6.486435,1001,2907.391168
6.17343,1001,2910.405229
6.281323,1001,2913.528876
6.793671,1001,2918.392349
6.667386,1001,2921.570024
6.555936,1001,2924.67516
6.371258,1001,2927.991292
6.646564,1001,2932.935124
6.751471,1001,2936.102788
6.719531,1001,2939.20498
6.788766,1001,2942.659027
7.273949,1001,2947.7342
6.788723,1001,2950.796502
0.150127,66,2951.256108
7.083137,1001,2954.690447
6.35687,1001,2957.874146
7.110641,1001,2963.049194
6.962976,1001,2966.025482
6.503085,1001,2969.630936
6.993513,1001,2972.580128
6.870616,1001,2975.682001
6.854798,1001,2980.370043
7.269059,1001,2983.34349
6.505444,1001,2986.312181
6.624492,1001,2989.429628
6.92439,1001,2994.036973
7.474253,1001,2996.974752
6.689586,1001,2999.942299
6.431894,1001,3003.624547
7.211766,1001,3008.431604
6.611041,1001,3011.357891
7.232227,1001,3014.290486
7.051902,1001,3017.208853
6.465901,1001,3022.003445
7.383235,1001,3025.084199
7.298162,1001,3028.11143
7.199455,1001,3031.029595
6.968381,1001,3035.650388
7.422273,1001,3038.712373
6.739858,1001,3041.630418
6.759187,1001,3044.767349
7.029255,1001,3049.671732
7.339892,1001,3052.779927
7.524195,1001,3055.750874
6.923043,1001,3059.018636
7.283699,1001,3063.969722
6.103396,1001,3067.07919
7.557919,1001,3069.999828
7.415535,1001,3073.117586
6.886897,1001,3078.024819
7.12927,1001,3081.639819
7.020117,1001,3084.704388
7.338581,1001,3087.638352
7.246611,1001,3092.191345
7.150622,1001,3095.247632
7.074217,1001,3098.499472
7.442217,1001,3101.472188
7.22128,1001,3105.896574
7.178731,1001,3109.038802
7.388764,1001,3112.250064
6.913673,1001,3115.267448
7.471536,1001,3119.859219
7.32251,1001,3123.000801
7.310119,1001,3126.226718
6.768448,1001,3129.342084
7.323672,1001,3132.299968
6.566868,950,3136.971764
7.256067,1001,3140.087258
7.249284,1001,3143.005398
7.02648,1001,3145.941782
7.633954,1001,3150.373607
7.30234,1001,3153.403836
7.612915,1001,3156.277936
6.752127,1001,3159.224369
7.371855,1001,3163.689656
7.782674,1001,3166.715514
7.592891,1001,3169.635985
7.650911,1001,3172.859586
7.637892,1001,3177.218411
7.036657,1001,3180.207297
7.303445,1001,3183.152128
6.947616,1001,3186.140543
7.561554,1001,3190.411195
7.320274,1001,3193.363503
7.522047,1001,3196.318617
7.692077,1001,3199.242568
7.379182,1001,3203.55731
7.637386,1001,3206.450875
7.754278,1001,3209.533805
7.700783,1001,3212.446273
7.077083,1001,3216.684104
7.506909,1001,3219.602755
7.360667,1001,3222.799869
7.502153,1001,3225.685384
7.603471,1001,3230.009342
7.167071,1001,3232.928464
7.300447,1001,3235.856791
7.282164,1001,3238.857466
0.075408,44,3239.250437
7.530448,1001,3243.543233
7.625713,1001,3246.448335
7.491281,1001,3249.322505
7.568159,1001,3252.213097
7.140406,1001,3256.563287
7.601237,1001,3259.438161
7.584931,1001,3262.343945
7.198369,1001,3265.233027
7.403214,1001,3269.603829
7.432792,1001,3272.541346
7.740086,1001,3275.449024
7.50054,1001,3278.530651
7.791992,1001,3281.513076
7.071681,1001,3285.816576
7.716754,1001,3288.74007
7.793306,1001,3291.749252
7.423436,1001,3294.657366
7.481613,1001,3299.035562
7.758951,1001,3301.943903
7.825118,1001,3304.866802
0.128732,51,3305.288673
7.764802,1001,3308.227545
7.551293,1001,3312.543538
7.906695,1001,3315.451235
7.207109,1001,3318.389298
7.735771,1001,3321.296739
7.825435,1001,3325.612268
7.800739,1001,3328.519632
7.902933,1001,3331.411113
7.432954,1001,3334.349723
7.822719,1001,3338.619964
7.616928,1001,3341.51958
0.125495,48,3341.920614
7.7635,1001,3344.828912
7.784556,1001,3347.688531
7.605248,1001,3351.910326
7.871312,1001,3354.802704
7.559808,1001,3357.67914
7.447208,1001,3360.603957
7.936954,1001,3364.81669
8.005894,1001,3367.714006
8.027949,1001,3370.590222
7.070649,1001,3373.488852
7.59477,1001,3377.804442
7.602127,1001,3380.720579
7.721411,1001,3383.626705
7.406087,1001,3386.543254
7.594492,1001,3390.78397
7.999268,1001,3393.691865
8.040583,1001,3396.615306
8.169223,1001,3399.570799
7.939635,1001,3403.900548
8.034182,1001,3406.807453
7.843888,1001,3409.698448
7.818175,1001,3412.605919
7.704635,1001,3416.903191
7.581177,1001,3419.810989
7.847613,1001,3422.725476
7.875424,1001,3425.634364
7.959038,1001,3429.982389
7.634105,1001,3432.873742
0.035365,28,3433.233308
8.011018,1001,3436.140828
7.442542,1001,3439.064355
7.849466,1001,3442.035424
8.109478,1001,3446.318074
7.60164,1001,3449.240389
8.047574,1001,3452.131575
7.645391,1001,3455.211854
8.133542,1001,3459.471349
7.605986,1001,3462.445575
7.902875,1001,3465.370025
8.212236,1001,3468.283648
7.734708,1001,3472.717737
8.057959,1001,3475.638333
8.25179,1001,3478.545102
8.085461,1001,3481.46937
8.084193,1001,3485.838169
7.686884,1001,3488.746483
7.977486,1001,3491.652803
8.063525,1001,3494.561258
7.655246,1001,3498.884838
7.783589,1001,3501.761217
7.417834,1001,3504.66927
8.211745,1001,3507.607636
8.137122,1001,3511.944897
8.247498,1001,3514.836877
8.063931,1001,3517.743193
8.582797,1001,3520.68157
7.350391,1001,3525.074895
8.051888,1001,3527.950529
7.915993,1001,3530.857725
7.77063,1001,3533.7947
8.131582,1001,3538.110337
8.316179,1001,3541.018577
7.78232,1001,3543.926111
8.145536,1001,3546.820296
7.663602,1001,3551.150025
7.561724,1001,3554.044295
7.882098,1001,3556.952729
7.731132,1001,3559.846733
8.242429,1001,3564.09999
7.766521,1001,3567.02425
7.924629,1001,3569.916866
0.029349,25,3570.260791
7.607,1001,3573.167101
7.860175,1001,3577.515894
7.938093,1001,3580.439754
8.196459,1001,3583.363684
8.277147,1001,3586.301427
7.546356,1001,3589.180044
8.389836,1001,3593.471057
7.959228,1001,3596.375492
8.31468,1001,3599.268134
8.197838,1001,3602.176182
8.200839,1001,3606.511263
8.055022,1001,3609.405111
7.68492,1001,3612.297183
7.848696,1001,3615.141976
8.140212,1001,3619.463593
7.632736,1001,3622.388575
7.530753,1001,3625.249388
8.194654,1001,3628.157045
7.424778,1001,3632.474517
8.066286,1001,3635.381785
8.055448,1001,3638.308078
8.162852,1001,3641.216643
8.287081,1001,3645.500239
8.373481,1001,3648.594912
7.749958,1001,3651.486859
8.457334,1001,3654.394134
8.25583,1001,3658.667224
7.696479,1001,3661.840726
7.86749,1001,3664.747166
8.306253,1001,3667.653805
8.163304,1001,3671.920495
8.45569,1001,3674.923066
7.697188,1001,3677.84564
7.991077,1001,3680.723268
8.156238,1001,3685.007071
8.086458,1001,3687.977108
7.986743,1001,3690.838386
8.044654,1001,3693.729561
7.823527,1001,3697.959475
8.398458,1001,3700.853872
8.704444,1001,3703.840052
8.260161,1001,3706.779058
8.115402,1001,3711.000005
8.65062,1001,3713.925032
7.981961,1001,3716.804757
8.240645,1001,3719.697241
7.930501,1001,3723.999881
7.752765,1001,3726.876601
7.972208,1001,3729.787389
8.001248,1001,3732.681529
7.926346,1001,3735.569571
8.160224,1001,3739.872342
8.448906,1001,3742.784488
8.082974,1001,3745.681431
8.081443,1001,3748.55705
8.09155,1001,3752.858496
8.188363,1001,3755.718626
7.834589,1001,3758.629808
8.096021,1001,3761.521624
8.200796,1001,3765.744127
8.705181,1001,3768.667407
7.950279,1001,3771.558268
8.061494,1001,3774.459172
7.980261,1001,3778.734626
7.93248,1001,3781.642377
8.29053,1001,3784.530794
8.234257,1001,3787.408726
7.791646,1001,3791.599681
8.456845,1001,3794.44529
8.048764,1001,3797.313629
7.896098,1001,3800.174678
8.046219,1001,3804.474543
7.703061,1001,3807.366189
7.957404,1001,3810.291373
7.525425,1001,3813.152268
7.658849,1001,3817.353665
7.928727,1001,3820.229684
7.815049,1001,3823.121894
8.136216,1001,3825.994689
7.823427,1001,3830.152483
7.894107,1001,3833.01277
8.39201,1001,3835.889024
8.178137,1001,3838.781103
8.498903,1001,3842.923401
7.747039,1001,3845.781434
8.265759,1001,3848.657769
8.283923,1001,3851.5498
8.291801,1001,3855.772899
7.924374,1001,3858.633182
8.259932,1001,3861.502303
7.981382,1001,3864.387469
8.105592,1001,3868.589293
8.307735,1001,3871.466349
8.535143,1001,3874.34315
8.074969,1001,3877.191676
8.07376,1001,3880.068063
8.031985,1001,3884.272684
8.042046,1001,3887.133059
8.406542,1001,3889.996094
8.067637,1001,3892.842304
8.095516,1001,3897.033561
7.666417,1001,3899.911806
8.301669,1001,3902.712653
8.230639,1001,3905.573321
7.938979,1001,3909.780697
8.000054,1001,3912.641536
8.425915,1001,3915.473471
8.242769,1001,3918.321462
8.298307,1001,3922.500036
7.782406,1001,3925.376975
8.222952,1001,3928.240578
8.191095,1001,3931.134418
7.790668,1001,3935.324095
8.747252,1001,3938.199723
7.813074,1001,3941.08421
8.14368,1001,3943.984029
7.87743,1001,3948.187811
8.576924,1001,3951.081824
8.606429,1001,3953.941739
8.330435,1001,3956.833961
7.873816,1001,3960.993811
8.613491,1001,3963.883086
8.453599,1001,3966.759197
8.693541,1001,3969.728847
8.030442,1001,3974.070338
7.814062,1001,3976.962701
8.436979,1001,3979.807006
8.544295,1001,3982.762017
8.399941,1001,3987.729603
8.575993,1001,3990.701078
8.061175,1001,3993.663918
8.132073,1001,3996.642245
8.265201,1001,4001.446705
0.02216,24,4001.791013
7.886896,1001,4004.730704
8.499942,1001,4007.654307
8.125964,1001,4010.610282
8.178461,1001,4015.415477
8.043887,1001,4018.37125
8.046794,1001,4021.3262
8.80593,1001,4024.234681
8.488248,1001,4027.551862
8.399136,1001,4031.836278
8.08524,1001,4034.726537
8.47018,1001,4037.618644
8.388183,1001,4040.512275
8.55631,1001,4044.797179
8.09765,1001,4047.659733
8.672125,1001,4050.551726
8.782483,1001,4053.452002
8.535268,1001,4057.647542
8.563285,1001,4060.491416
8.133441,1001,4063.352933
8.292343,1001,4066.245097
8.35179,1001,4070.496827
8.355083,1001,4073.346032
8.645118,1001,4076.212197
8.444145,1001,4079.073723
8.253083,1001,4083.340556
8.595868,1001,4086.201535
8.787399,1001,4089.046947
8.258355,1001,4091.924131
8.062247,1001,4096.193327
8.538849,1001,4099.068982
8.68672,1001,4101.946428
8.111314,1001,4104.807871
8.47134,1001,4109.152991
8.365529,1001,4112.061127
8.504699,1001,4114.912943
9.016427,1001,4117.74798
8.344167,1001,4122.052959
8.398663,1001,4124.910513
8.490759,1001,4127.755409
8.880132,1001,4130.631828
8.321234,1001,4134.916016
8.689385,1001,4137.820676
8.330773,1001,4140.71302
8.273561,1001,4143.606238
8.149334,1001,4147.892957
8.591508,1001,4150.770832
8.374837,1001,4153.649995
8.5194,1001,4156.518364
8.797089,1001,4160.730562
8.287155,1001,4163.622383
8.288413,1001,4166.517736
8.705638,1001,4169.380497
8.711906,1001,4172.257237
8.422762,1001,4176.498687
8.70721,1001,4179.368784
8.345743,1001,4182.244888
8.268938,1001,4185.136499
8.441493,1001,4189.293968
8.326852,1001,4192.185597
8.604777,1001,4195.076786
8.7127,1001,4197.921644
8.611092,1001,4202.124758
8.250622,1001,4205.017337
8.864186,1001,4207.892563
8.273589,1001,4210.781591
8.125998,1001,4214.907875
8.529958,1001,4217.783861
8.277793,1001,4220.644441
8.434389,1001,4223.52045
8.699664,1001,4227.709405
8.964734,1001,4230.575684
8.585108,1001,4233.458739
8.443285,1001,4236.319386
8.446093,1001,4240.559135
8.959283,1001,4243.435272
8.495281,1001,4246.296001
8.373166,1001,4249.18939
8.68518,1001,4253.333122
7.920681,1001,4256.210529
8.459424,1001,4259.082796
8.863466,1001,4261.959426
9.038637,1001,4266.12063
8.466108,1001,4269.013789
8.38758,1001,4271.87466
9.081521,1001,4274.736077
8.37105,1001,4279.007015
8.373599,1001,4281.895832
8.919043,1001,4284.746368
8.274988,1001,4287.638851
8.759373,1001,4291.953437
8.462658,1001,4294.875638
8.156197,1001,4297.751463
8.58673,1001,4300.596294
8.037047,1001,4304.895229
8.900017,1001,4307.771396
8.554937,1001,4310.662045
8.837092,1001,4313.552984
8.577171,1001,4316.413194
8.809625,1001,4320.633045
8.477768,1001,4323.540965
8.654341,1001,4326.417516
8.534232,1001,4329.279184
8.924756,1001,4333.51476
8.581398,1001,4336.406868
8.793698,1001,4339.282367
8.628419,1001,4342.17452
8.809732,1001,4346.411731
8.639006,1001,4349.302938
8.659292,1001,4352.163263
9.113054,1001,4355.023251
8.842276,1001,4359.261374
7.938407,1001,4362.138273
8.239523,1001,4365.01633
9.031498,1001,4367.877453
8.6308,1001,4372.083279
8.826909,1001,4374.977122
8.566257,1001,4377.856207
8.077055,1001,4380.749204
8.095488,1001,4384.971212
8.24999,1001,4387.867648
8.838489,1001,4390.764011
8.29742,1001,4393.640744
8.605087,1001,4397.845531
8.643763,1001,4400.754561
8.081205,1001,4403.649711
8.440247,1001,4406.526733
8.235986,1001,4410.718338
8.573317,1001,4413.578174
8.749538,1001,4416.453881
8.206576,1001,4419.329995
8.882793,1001,4423.581717
8.583691,1001,4426.441913
8.543901,1001,4429.364133
8.670338,1001,4432.255701
8.03923,1001,4436.475008
8.969751,1001,4439.320174
8.824031,1001,4442.21154
8.782255,1001,4445.212624
8.381574,1001,4449.447562
8.349554,1001,4452.308838
8.733097,1001,4455.170262
8.168199,1001,4458.125359
8.395605,1001,4460.9861
9.014436,1001,4465.190767
8.536248,1001,4468.051591
8.738672,1001,4471.052733
9.101585,1001,4473.937753
8.882063,1001,4478.181776
8.803956,1001,4481.042664
8.432934,1001,4484.13634
8.547362,1001,4487.003738
8.557102,1001,4491.305143
8.775784,1001,4494.165576
9.224574,1001,4497.183702
8.805802,1001,4500.170203
8.527322,1001,4504.439048
8.699435,1001,4507.28438
8.474739,1001,4510.192609
8.700567,1001,4513.228382
8.584292,1001,4517.483194
8.741175,1001,4520.360674
8.740312,1001,4523.238617
8.402969,1001,4526.210309
8.67474,1001,4530.449541
8.377172,1001,4533.309751
9.074075,1001,4536.169571
8.821937,1001,4539.173187
8.811672,1001,4543.377102
8.489355,1001,4546.284656
8.576194,1001,4549.160432
8.229814,1001,4552.304776
8.551375,1001,4556.571945
8.814107,1001,4559.479538
8.718377,1001,4562.339883
8.366151,1001,4565.420185
8.756215,1001,4569.675254
8.680767,1001,4572.535339
8.676534,1001,4575.439104
8.581751,1001,4578.425264
9.067533,1001,4582.770307
8.626633,1001,4585.646087
8.543738,1001,4588.490897
8.796959,1001,4591.460886
8.62437,1001,4595.85123
8.310899,1001,4598.696238
8.321728,1001,4601.541597
8.591106,1001,4604.44878
9.089223,1001,4607.574936
8.860813,1001,4611.811984
8.99513,1001,4614.6884
8.799365,1001,4617.548554
8.559593,1001,4620.582727
8.356909,1001,4624.776751
8.78884,1001,4627.622306
8.569676,1001,4630.484045
8.755261,1001,4633.502214
8.408479,1001,4637.70527
8.658824,1001,4640.56553
8.91663,1001,4643.410309
8.569175,1001,4646.343398
8.637769,1001,4650.498621
8.935808,1001,4653.390385
9.096105,1001,4656.286611
8.803504,1001,4659.184114
8.711414,1001,4663.531449
8.772015,1001,4666.375274
8.658727,1001,4669.282971
8.675954,1001,4672.143296
8.67535,1001,4676.428871
8.782821,1001,4679.309577
8.774992,1001,4682.163318
8.536863,1001,4685.040015
8.661361,1001,4689.40149
8.847447,1001,4692.261978
8.56738,1001,4695.153108
8.722305,1001,4698.029085
8.81961,1001,4702.401967
8.514442,1001,4705.293968
8.88796,1001,4708.144486
8.670646,1001,4711.021281
8.53764,1001,4715.415269
9.089349,1001,4718.276105
8.643638,1001,4721.145319
8.933914,1001,4724.029202
8.828815,1001,4728.397227
8.438711,1001,4731.250668
8.518879,1001,4734.127038
8.726778,1001,4736.988987
8.664227,1001,4741.287277
0.021115,18,4741.631948
9.302799,1001,4744.491806
8.895598,1001,4747.382931
8.357034,1001,4750.25174
8.947233,1001,4753.149625
9.141845,1001,4757.435162
8.825925,1001,4760.282423
9.006451,1001,4763.190224
8.938335,1001,4766.0686
8.657231,1001,4770.357919
9.148253,1001,4773.240332
8.717381,1001,4776.091249
9.12089,1001,4778.966842
8.736407,1001,4783.203424
8.661827,1001,4786.063254
9.205807,1001,4788.908041
8.918724,1001,4791.784944
8.617912,1001,4796.013012
8.88155,1001,4798.89642
8.980216,1001,4801.74057
9.001338,1001,4804.61702
8.905562,1001,4808.776218
8.688272,1001,4811.638245
8.7824,1001,4814.499217
8.952546,1001,4817.360071
8.997853,1001,4821.617261
8.517319,1001,4824.509552
8.893781,1001,4827.355589
8.910784,1001,4830.215866
8.766861,1001,4834.391467
9.110125,1001,4837.268499
0.025562,22,4837.612779
9.206925,1001,4840.49704
8.771146,1001,4843.389848
8.931763,1001,4847.539257
9.461872,1001,4850.432663
9.048708,1001,4853.297339
8.911043,1001,4856.157301
8.937933,1001,4860.38023
9.009428,1001,4863.264755
9.085154,1001,4866.149075
9.095522,1001,4869.010654
9.076413,1001,4873.251918
8.959335,1001,4876.129833
8.950309,1001,4879.021433
8.711981,1001,4881.899523
8.903562,1001,4886.139309
9.177268,1001,4889.032888
8.956592,1001,4891.893686
8.886664,1001,4894.738692
9.258487,1001,4897.614906
8.607327,1001,4901.837437
9.051238,1001,4904.719957
9.162245,1001,4907.617428
9.042722,1001,4910.477173
8.792594,1001,4914.68219
9.069762,1001,4917.559114
8.973466,1001,4920.480751
8.789467,1001,4923.357226
9.054367,1001,4927.561693
8.924598,1001,4930.453557
8.965365,1001,4933.361125
9.027591,1001,4936.25306
8.859489,1001,4940.426216
9.213618,1001,4943.287106
8.678859,1001,4946.172672
8.822893,1001,4949.036901
9.430125,1001,4953.227314
8.473758,1001,4956.103395
9.059701,1001,4958.96832
9.144755,1001,4961.728533
8.944545,1001,4965.915838
9.189434,1001,4968.810538
8.730851,1001,4971.750051
9.095725,1001,4974.651101
9.235478,1001,4978.919684
9.081856,1001,4981.828842
8.730578,1001,4984.722388
8.7846,1001,4987.644246
8.816489,1001,4991.871384
8.685124,1001,4994.750601
9.28374,1001,4997.644082
9.176402,1001,5000.535345
8.699684,1001,5004.836817
9.185596,1001,5007.729765
8.753357,1001,5010.805514
8.984257,1001,5015.360342
9.221277,1001,5021.163668
9.121772,1001,5024.270948
9.059781,1001,5027.241664
8.63104,1001,5030.167598
8.929735,1001,5034.771224
8.835089,1001,5037.891378
8.769959,1001,5041.004178
9.159194,1001,5044.074594
8.740986,1001,5047.001951
8.843121,1001,5052.174615
8.781642,1001,5055.162559
0.059361,30,5055.522834
8.893047,1001,5058.484776
9.057836,1001,5061.511006
8.912636,1001,5066.60153
8.951658,1001,5069.595666
8.94897,1001,5072.727248
8.906252,1001,5075.949575
9.004141,1001,5080.531728
8.951514,1001,5083.505105
9.034788,1001,5086.624171
9.049855,1001,5089.629838
8.763821,1001,5094.186347
8.900793,1001,5097.393738
8.853923,1001,5100.633343
8.972629,1001,5104.163607
8.621785,1001,5109.290573
8.841046,1001,5112.251058
8.814289,1001,5115.728199
9.086424,1001,5119.010763
8.678163,1001,5123.669919
9.26465,1001,5126.645549
8.800381,1001,5129.851392
9.275741,1001,5132.930939
8.996005,1001,5137.555822
9.233907,1001,5140.565715
8.650449,1001,5143.684794
8.840272,1001,5146.960292
9.104016,1001,5153.301811
9.120586,1001,5157.726768
8.95932,1001,5162.276544
9.096485,1001,5166.794479
8.677427,1001,5171.965954
8.913686,1001,5176.488725
8.724657,1001,5181.102505
9.185897,1001,5185.691252
9.267838,1001,5192.030835
9.130162,1001,5195.544149
8.999928,1001,5198.472155
